,fracs_per_day,volume_per_day,avg_volh2o_per_ft,APIs
2013-03-10,38,2652102.7710152613,524.430562200957,"[42255326440000, 42255327160000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255327340000]"
2013-03-11,38,2652102.7710152613,524.430562200957,"[42255326440000, 42255327160000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255325810000, 42255327340000]"
2013-03-12,30,2609652.7710152618,663.2067424242427,"[42255326440000, 42255327160000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327340000]"
2013-03-13,30,3463616.034173156,671.1092803030305,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327340000, 42255327130000]"
2013-03-14,30,3463616.034173156,671.1092803030305,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327340000, 42255327130000]"
2013-03-15,29,2630462.034173156,672.4862460815049,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327130000]"
2013-03-16,29,2630462.034173156,672.4862460815049,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327130000]"
2013-03-17,29,2630462.034173156,672.4862460815049,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327130000]"
2013-03-18,28,1632226.0341731564,669.4950622294374,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000]"
2013-03-19,29,2414832.784173156,666.8532980668758,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327350000]"
2013-03-20,29,2414832.784173156,666.8532980668758,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327350000]"
2013-03-21,46,16415550.325349621,594.8798954216073,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327350000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327250000, 42255327260000]"
2013-03-22,46,16415550.325349621,594.8798954216073,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327350000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327250000, 42255327260000]"
2013-03-23,46,16415550.325349621,594.8798954216073,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327350000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327250000, 42255327260000]"
2013-03-24,37,5658459.575349627,621.4426392301391,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327250000, 42255327260000]"
2013-03-25,37,5658459.575349627,621.4426392301391,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327250000, 42255327260000]"
2013-03-26,39,6887744.408682961,625.3921085858585,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327260000, 42255327250000, 42255327260000, 42255327220000, 42255327230000]"
2013-03-27,31,2897950.80868296,664.905761241447,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255327220000, 42255327230000]"
2013-03-28,31,2897950.80868296,664.905761241447,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255327220000, 42255327230000]"
2013-03-29,31,2897950.80868296,664.905761241447,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255327220000, 42255327230000]"
2013-03-30,32,3067773.87118296,660.2091856060606,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255327220000, 42255327230000, 42255325300000]"
2013-03-31,40,8893375.87118296,638.5007196969698,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255327220000, 42255327230000, 42255325300000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000]"
2013-04-01,94,37050595.87118296,668.8263459058669,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255327220000, 42255327230000, 42255325300000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000]"
2013-04-02,92,35821311.03784963,668.1821949110671,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255325300000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000]"
2013-04-03,94,37326285.30451629,665.9575979206961,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255325300000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255327210000, 42255327240000]"
2013-04-04,94,37326285.30451629,665.9575979206961,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255325300000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255327910000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255327210000, 42255327240000]"
2013-04-05,86,31500683.304516297,676.5892948379138,"[42255326440000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255325280000, 42255327250000, 42255325300000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255330260000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255328700000, 42255327210000, 42255327240000]"
