,Daily_Avg,Daily_Sum,Daily_Count,Dly_Cnt_Diff,Rig_Count,WTI_Spot_Price,Brent_Spot_Price,fracs_per_day,volume_per_day,avg_volh2o_per_ft
2019-11-15,0.0,0.0,0,0.0,24.0,57.54,63.32,10.0,7963249.911887043,2663.6813839393935
2019-11-16,0.0,0.0,0,0.0,26.0,57.54,63.32,17.0,14441322.715808613,2543.5410101604275
2019-11-17,0.0,0.0,0,0.0,26.0,57.54,63.32,16.0,12634162.640545454,2439.8162629261365
2019-11-18,0.0,0.0,0,0.0,26.0,56.82,62.82,13.0,11083619.694467023,2833.3718661421913
2019-11-19,0.0,0.0,0,0.0,26.0,54.93,62.37,18.0,12262677.128921568,2836.2903514309764
2019-11-20,0.0,0.0,0,0.0,26.0,56.71,63.8,19.0,13985517.128921568,2772.8791367623603
2019-11-21,2.05,4.1,2,2.0,26.0,58.36,64.99,20.0,15983100.128921568,2709.901202651515
2019-11-22,0.0,0.0,0,-2.0,26.0,57.68,64.83,21.0,18048992.795588236,2636.753652597403
2019-11-23,0.0,0.0,0,0.0,,57.68,64.83,22.0,19502538.48789593,2679.5741993801653
2019-11-24,0.0,0.0,0,0.0,,57.68,64.83,23.0,20996455.63075307,2735.294622859025
2019-11-25,0.0,0.0,0,0.0,,57.79,64.67,24.0,23376776.63075307,2658.8922111742427
2019-11-26,0.0,0.0,0,0.0,,58.25,64.82,21.0,17210131.714086406,2790.937833694083
2019-11-27,0.0,0.0,0,0.0,,58.12,65.03,21.0,17161974.38075307,2694.59264069264
2019-11-28,0.0,0.0,0,0.0,,58.12,64.68,20.0,14781653.38075307,2784.24043560606
2019-11-29,0.0,0.0,0,0.0,,58.12,64.5,20.0,14781653.38075307,2784.24043560606
2019-11-30,0.0,0.0,0,0.0,26.0,58.12,64.5,22.0,19226362.68075307,2660.1706525482086
2019-12-01,0.0,0.0,0,0.0,26.0,58.12,64.5,22.0,18923937.014086403,2692.1288739669417
2019-12-02,0.0,0.0,0,0.0,26.0,55.97,63.2,26.0,24591831.414086405,2528.0176573426575
2019-12-03,0.0,0.0,0,0.0,26.0,56.15,62.95,25.0,22180526.914086405,2592.603446969697
2019-12-04,0.0,0.0,0,0.0,26.0,58.46,65.25,20.0,19376140.69349817,2794.8379829545456
2019-12-05,0.0,0.0,0,0.0,26.0,58.42,65.67,20.0,17977642.610164836,2647.168153409091
2019-12-06,0.0,0.0,0,0.0,26.0,59.2,66.5,23.0,19750658.742140703,2447.424752964427
2019-12-07,0.0,0.0,0,0.0,26.0,59.2,66.5,22.0,18297113.04983301,2395.9983471074383
2019-12-08,0.0,0.0,0,0.0,26.0,59.2,66.5,23.0,18246701.111371472,2368.987022397892
2019-12-09,0.0,0.0,0,0.0,26.0,58.99,66.44,23.0,20813680.21851433,2344.7929677206853
2019-12-10,0.0,0.0,0,0.0,26.0,59.22,66.57,23.0,20536966.21851433,2328.8427206851125
2019-12-11,0.0,0.0,0,0.0,26.0,58.74,65.37,23.0,20536966.21851433,2328.8427206851125
2019-12-12,0.0,0.0,0,0.0,26.0,59.18,66.67,23.0,20536966.21851433,2328.8427206851125
2019-12-13,0.0,0.0,0,0.0,26.0,60.11,67.44,20.0,15052683.718514329,2442.2735321969703
2019-12-14,0.0,0.0,0,0.0,29.0,60.11,67.44,19.0,14537152.61851433,2365.2595793460932
2019-12-15,0.0,0.0,0,0.0,29.0,60.11,67.44,20.0,15352437.951847663,2385.9656912878795
2019-12-16,0.0,0.0,0,0.0,29.0,60.21,68.04,20.0,13129092.285180997,2362.1076231060606
2019-12-17,0.0,0.0,0,0.0,29.0,60.88,68.99,24.0,18284507.25576923,2280.9383838383837
2019-12-18,0.0,0.0,0,0.0,29.0,60.93,69.12,22.0,15606096.00576923,2315.0048381542697
2019-12-19,0.0,0.0,0,0.0,29.0,61.3,69.7,22.0,15606096.00576923,2315.0048381542697
2019-12-20,2.5,2.5,1,1.0,29.0,60.43,68.66,22.0,16763541.707126698,2324.0735881542696
2019-12-21,2.1,2.1,1,0.0,30.0,60.43,68.66,20.0,15788349.707126696,2417.9593560606054
2019-12-22,0.0,0.0,0,-1.0,30.0,60.43,68.66,16.0,12749845.112254903,2511.418181818182
2019-12-23,0.0,0.0,0,0.0,30.0,60.51,67.49,19.0,15167794.566800358,2380.0045055821374
2019-12-24,0.0,0.0,0,0.0,30.0,61.17,69.26,15.0,9834842.066800358,2598.4680176767674
2019-12-25,0.0,0.0,0,0.0,30.0,61.17,69.26,15.0,9834842.066800358,2598.4680176767674
2019-12-26,0.0,0.0,0,0.0,30.0,61.72,69.26,15.0,9834842.066800358,2598.4680176767674
2019-12-27,0.0,0.0,0,0.0,30.0,61.76,68.91,15.0,9834842.066800358,2598.4680176767674
2019-12-28,2.05,8.2,4,4.0,30.0,61.76,68.91,15.0,9834842.066800358,2598.4680176767674
2019-12-29,0.0,0.0,0,-4.0,30.0,61.76,68.91,15.0,9834842.066800358,2598.4680176767674
2019-12-30,2.1,2.1,1,1.0,30.0,61.66,68.3,8.0,7104890.591800356,2286.9462121212123
2019-12-31,0.0,0.0,0,-1.0,30.0,61.14,67.77,8.0,7104890.591800356,2286.9462121212123
2020-01-01,0.0,0.0,0,0.0,30.0,61.14,67.77,14.0,10171973.841319587,1949.3377164502165
2020-01-02,0.0,0.0,0,0.0,30.0,61.17,67.05,12.0,7909699.841319588,1845.766351010101
2020-01-03,1.9,1.9,1,1.0,30.0,63.0,69.08,11.0,7094414.507986254,1760.8922176308538
2020-01-04,0.0,0.0,0,-1.0,30.0,63.0,69.08,7.0,4273113.249519231,1513.4373917748921
2020-01-05,0.0,0.0,0,0.0,30.0,63.0,69.08,7.0,4273113.249519231,1513.4373917748921
2020-01-06,0.0,0.0,0,0.0,30.0,63.27,70.25,9.0,6826139.249519231,1499.4697390572392
2020-01-07,2.55,5.1,2,2.0,30.0,62.7,68.74,9.0,6826139.249519231,1499.4697390572392
2020-01-08,0.0,0.0,0,-2.0,30.0,59.65,67.31,9.0,6826139.249519231,1499.4697390572392
2020-01-09,0.0,0.0,0,0.0,30.0,59.56,66.58,10.0,8969609.24951923,1714.8869696969698
2020-01-10,0.0,0.0,0,0.0,30.0,59.02,66.77,14.0,11661023.28237097,1881.5493777056274
2020-01-11,0.0,0.0,0,0.0,32.0,59.02,66.77,14.0,11661023.28237097,1881.5493777056274
2020-01-12,1.9,3.8,2,2.0,32.0,59.02,66.77,13.0,10454993.28237097,1903.2913752913753
2020-01-13,0.0,0.0,0,-2.0,32.0,58.17,64.14,11.0,7901967.282370968,1985.6019972451793
2020-01-14,0.0,0.0,0,0.0,32.0,58.34,64.45,13.0,9605123.782370968,1850.9993006993006
2020-01-15,0.0,0.0,0,0.0,32.0,57.86,63.29,10.0,7648691.551601738,1924.6017613636363
2020-01-16,2.25,4.5,2,2.0,32.0,58.52,64.63,16.0,10338596.265567105,1886.492313967803
2020-01-17,0.0,0.0,0,-2.0,32.0,58.55,64.05,16.0,10338596.265567105,1886.492313967803
2020-01-18,2.0,2.0,1,1.0,33.0,58.55,64.05,17.0,11586132.265567105,1872.8121956773618
2020-01-19,0.0,0.0,0,-1.0,33.0,58.55,64.05,16.0,9442662.265567105,1761.5103300662877
2020-01-20,0.0,0.0,0,0.0,33.0,58.55,64.63,20.0,14964167.589576429,1773.4749212499999
2020-01-21,0.0,0.0,0,0.0,33.0,58.25,63.66,20.0,14964167.589576429,1773.4749212499999
2020-01-22,2.5,2.5,1,1.0,33.0,56.76,62.11,24.0,17995049.842323683,1800.829732354798
2020-01-23,1.9,1.9,1,0.0,33.0,55.51,61.26,21.0,13630084.342323683,1891.8903651154403
2020-01-24,0.0,0.0,0,-1.0,33.0,54.09,59.34,20.0,12882269.675657017,1922.7506788257579
2020-01-25,0.0,0.0,0,0.0,33.0,54.09,59.34,22.0,15218291.675657017,1888.7278381887054
2020-01-26,2.1,2.1,1,1.0,33.0,54.09,59.34,21.0,13970755.675657017,1899.9086731962484
2020-01-27,0.0,0.0,0,-1.0,33.0,53.09,58.54,45.0,42786826.375657015,1642.8212486700338
2020-01-28,1.9,1.9,1,1.0,33.0,53.33,59.37,46.0,44339167.2034645,1658.2839455039527
2020-01-29,0.0,0.0,0,-1.0,33.0,53.29,59.46,44.0,42930378.81457561,1624.5084955406337
2020-01-30,0.0,0.0,0,0.0,33.0,52.19,57.72,46.0,45002100.37916892,1624.8126716238473
2020-01-31,0.0,0.0,0,0.0,33.0,51.58,57.77,46.0,45002100.37916892,1624.8126716238473
2020-02-01,0.0,0.0,0,0.0,33.0,51.58,57.77,29.0,24777969.573108308,2021.696268834901
2020-02-02,0.0,0.0,0,0.0,33.0,51.58,57.77,25.0,20487179.50644164,2102.1926566969696
2020-02-03,0.0,0.0,0,0.0,33.0,50.06,54.0,26.0,21583134.055457212,2107.780074912587
2020-02-04,2.3,4.6,2,2.0,33.0,49.59,53.9,27.0,22829204.055457212,2108.3801815656566
2020-02-05,0.0,0.0,0,-2.0,33.0,50.87,55.36,25.0,21319044.51699567,2128.3227627575757
2020-02-06,0.0,0.0,0,0.0,33.0,50.94,55.18,25.0,22184221.91929819,2263.4054060909093
2020-02-07,0.0,0.0,0,0.0,33.0,50.34,54.53,24.0,21717732.604060095,2280.407496717172
2020-02-08,0.0,0.0,0,0.0,33.0,50.34,54.53,16.0,15419393.159332823,2386.2145951704547
2020-02-09,0.0,0.0,0,0.0,33.0,50.34,54.53,17.0,15420073.33512828,2394.8222653743314
2020-02-10,0.0,0.0,0,0.0,33.0,49.59,53.39,18.0,17692307.835128278,2399.55679229798
2020-02-11,0.0,0.0,0,0.0,33.0,50.0,54.0,18.0,18257503.74421919,2385.547953914141
2020-02-12,0.0,0.0,0,0.0,33.0,51.13,55.54,14.0,14128704.84421919,2343.751387175325
2020-02-13,0.0,0.0,0,0.0,33.0,51.41,56.34,15.0,15066942.84421919,2365.1978856060605
2020-02-14,0.0,0.0,0,0.0,33.0,52.03,57.37,16.0,15932731.151911497,2421.6233728693182
2020-02-15,0.0,0.0,0,0.0,32.0,52.03,57.37,19.0,20110590.73524483,2399.498869019139
2020-02-16,0.0,0.0,0,0.0,32.0,52.03,57.37,20.0,22568325.73524483,2326.0719369318185
2020-02-17,0.0,0.0,0,0.0,32.0,52.03,57.83,20.0,22568325.73524483,2326.0719369318185
2020-02-18,0.0,0.0,0,0.0,32.0,52.1,57.35,18.0,19905770.449530542,2349.2712283249157
2020-02-19,0.0,0.0,0,0.0,32.0,53.31,59.72,17.0,20063861.58286388,2459.388375
2020-02-20,0.0,0.0,0,0.0,32.0,53.77,59.57,19.0,21242608.033844274,2799.7485001993623
2020-02-21,0.0,0.0,0,0.0,32.0,53.36,58.6,19.0,21242608.033844274,2799.7485001993623
2020-02-22,2.0,2.0,1,1.0,33.0,53.36,58.6,19.0,21242608.033844274,2799.7485001993623
2020-02-23,0.0,0.0,0,-1.0,33.0,53.36,58.6,19.0,21242608.033844274,2799.7485001993623
2020-02-24,0.0,0.0,0,0.0,33.0,51.36,56.71,15.0,16915197.313256033,2783.5928982323235
2020-02-25,0.0,0.0,0,0.0,33.0,49.78,55.29,16.0,16469104.710691929,2577.1188155776513
2020-02-26,0.0,0.0,0,0.0,33.0,48.67,54.96,13.0,12224307.689441932,2568.9473047785546
2020-02-27,0.0,0.0,0,0.0,33.0,47.17,52.19,18.0,18595748.771693137,2537.268572885101
2020-02-28,0.0,0.0,0,0.0,33.0,44.83,51.31,20.0,19165807.665977094,2467.4614688162883
2020-02-29,0.0,0.0,0,0.0,33.0,44.83,51.31,19.0,18701970.1753857,2883.947249870415
2020-03-01,0.0,0.0,0,0.0,33.0,44.83,51.31,19.0,18701970.1753857,2883.947249870415
2020-03-02,0.0,0.0,0,0.0,33.0,46.78,52.52,26.0,20941903.042052362,2596.99573213141
2020-03-03,0.0,0.0,0,0.0,33.0,47.27,52.24,26.0,20941903.042052362,2596.99573213141
2020-03-04,0.0,0.0,0,0.0,33.0,46.78,51.86,24.0,16254652.642052364,2611.4938613241793
2020-03-05,0.0,0.0,0,0.0,33.0,45.9,51.29,28.0,21172465.917052362,2532.3456784834952
2020-03-06,0.0,0.0,0,0.0,33.0,41.14,45.6,32.0,26323792.917052366,2462.948455888968
2020-03-07,0.0,0.0,0,0.0,32.0,41.14,45.6,32.0,26323792.917052366,2462.948455888968
2020-03-08,0.0,0.0,0,0.0,32.0,41.14,45.6,28.0,21790696.218496807,2525.8966356872297
2020-03-09,0.0,0.0,0,0.0,32.0,31.05,35.33,27.0,20986570.71849681,2551.7610312850734
2020-03-10,0.0,0.0,0,0.0,32.0,34.47,35.57,25.0,19133297.48772758,2629.395216818182
2020-03-11,0.0,0.0,0,0.0,32.0,33.13,34.45,32.0,25731077.997249063,2538.3079615293564
2020-03-12,0.0,0.0,0,0.0,32.0,31.56,31.02,32.0,25731077.997249063,2538.3079615293564
2020-03-13,0.0,0.0,0,0.0,32.0,31.72,32.25,32.0,25731077.997249063,2538.3079615293564
2020-03-14,0.0,0.0,0,0.0,32.0,31.72,32.25,34.0,25293371.33004127,2494.4410716354723
2020-03-15,0.0,0.0,0,0.0,32.0,31.72,32.25,32.0,22644074.33004127,2524.903439749053
2020-03-16,0.0,0.0,0,0.0,32.0,28.96,27.98,31.0,21196376.33004127,2555.0379348729225
2020-03-17,0.0,0.0,0,0.0,32.0,26.96,27.97,29.0,19633364.777100094,2604.1811179467086
2020-03-18,0.0,0.0,0,0.0,32.0,20.48,22.79,33.0,25328174.62325394,2574.8709640725438
2020-03-19,0.0,0.0,0,0.0,32.0,25.09,23.98,34.0,26594185.782401357,2590.1427742869873
2020-03-20,0.0,0.0,0,0.0,32.0,19.48,25.55,34.0,26594185.782401357,2590.1427742869873
2020-03-21,0.0,0.0,0,0.0,33.0,19.48,25.55,32.0,20837494.00462358,2610.0143693181817
2020-03-22,0.0,0.0,0,0.0,33.0,19.48,25.55,31.0,18185437.204381708,2578.0115745356793
2020-03-23,0.0,0.0,0,0.0,33.0,23.33,23.75,32.0,19312987.13399709,2545.2307149621215
2020-03-24,0.0,0.0,0,0.0,33.0,21.03,24.5,34.0,19995063.629830424,2428.6185049019605
2020-03-25,0.0,0.0,0,0.0,33.0,20.75,25.62,33.0,18743342.08816376,2329.7995695592285
2020-03-26,1.9,1.9,1,1.0,33.0,16.6,23.55,33.0,18743342.08816376,2329.7995695592285
2020-03-27,0.0,0.0,0,-1.0,33.0,15.48,22.39,33.0,18743342.08816376,2329.7995695592285
2020-03-28,0.0,0.0,0,0.0,30.0,15.48,22.39,33.0,18743342.08816376,2329.7995695592285
2020-03-29,0.0,0.0,0,0.0,30.0,15.48,22.39,33.0,18743342.08816376,2329.7995695592285
2020-03-30,0.0,0.0,0,0.0,30.0,14.1,19.19,33.0,18743342.08816376,2329.7995695592285
2020-03-31,0.0,0.0,0,0.0,30.0,20.51,14.85,32.0,18148023.877637446,2335.6606948390154
2020-04-01,0.0,0.0,0,0.0,30.0,20.28,14.97,30.0,16105771.063741662,2217.070574494949
2020-04-02,0.0,0.0,0,0.0,30.0,25.18,20.24,21.0,11856435.889382688,2316.931917388167
2020-04-03,0.0,0.0,0,0.0,30.0,28.36,24.33,22.0,13766860.253019052,2333.3094266528924
2020-04-04,0.0,0.0,0,0.0,,28.36,24.33,20.0,12764081.68780166,2348.2321590909087
2020-04-05,0.0,0.0,0,0.0,,28.36,24.33,19.0,12336875.521134993,2369.620893141945
2020-04-06,0.0,0.0,0,0.0,,26.21,22.58,11.0,7781526.707999109,2448.340306473829
2020-04-07,0.0,0.0,0,0.0,,23.54,22.1,11.0,7781526.707999109,2448.340306473829
2020-04-08,0.0,0.0,0,0.0,,24.97,25.22,10.0,7349238.457999109,2562.1778977272725
2020-04-09,0.0,0.0,0,0.0,,22.9,20.23,8.0,6468618.7521167565,2848.306297348485
2020-04-10,0.0,0.0,0,0.0,,22.9,20.23,5.0,5165315.8146167565,3767.4095075757577
2020-04-11,0.0,0.0,0,0.0,24.0,22.9,20.23,5.0,5165315.8146167565,3767.4095075757577
2020-04-12,0.0,0.0,0,0.0,24.0,22.9,20.23,3.0,3986569.3636363638,2483.8094696969697
2020-04-13,0.0,0.0,0,0.0,24.0,22.36,20.23,3.0,3986569.3636363638,2483.8094696969697
2020-04-14,0.0,0.0,0,0.0,24.0,20.15,21.74,3.0,3986569.3636363638,2483.8094696969697
2020-04-15,0.0,0.0,0,0.0,24.0,19.96,19.8,0.0,0.0,
2020-04-16,0.0,0.0,0,0.0,24.0,19.82,18.69,0.0,0.0,
2020-04-17,0.0,0.0,0,0.0,24.0,18.31,19.75,0.0,0.0,
2020-04-18,3.2,3.2,1,1.0,19.0,18.31,19.75,0.0,0.0,
2020-04-19,0.0,0.0,0,-1.0,19.0,18.31,19.75,0.0,0.0,
2020-04-20,2.1,2.1,1,1.0,19.0,-36.98,17.36,0.0,0.0,
2020-04-21,0.0,0.0,0,-1.0,19.0,8.91,9.12,0.0,0.0,
2020-04-22,0.0,0.0,0,0.0,19.0,13.64,13.77,0.0,0.0,
2020-04-23,0.0,0.0,0,0.0,19.0,15.06,15.06,0.0,0.0,
2020-04-24,0.0,0.0,0,0.0,19.0,15.99,15.87,0.0,0.0,
2020-04-25,0.0,0.0,0,0.0,16.0,15.99,15.87,0.0,0.0,
2020-04-26,0.0,0.0,0,0.0,16.0,15.99,15.87,0.0,0.0,
2020-04-27,0.0,0.0,0,0.0,16.0,12.17,15.17,0.0,0.0,
2020-04-28,0.0,0.0,0,0.0,16.0,12.4,15.6,0.0,0.0,
2020-04-29,0.0,0.0,0,0.0,16.0,15.04,17.86,0.0,0.0,
2020-04-30,0.0,0.0,0,0.0,16.0,19.23,18.11,0.0,0.0,
2020-05-01,1.8,1.8,1,1.0,16.0,19.72,18.49,0.0,0.0,
2020-05-02,0.0,0.0,0,-1.0,15.0,19.72,18.49,0.0,0.0,
2020-05-03,0.0,0.0,0,0.0,15.0,19.72,18.49,0.0,0.0,
2020-05-04,0.0,0.0,0,0.0,15.0,20.47,20.4,0.0,0.0,
2020-05-05,0.0,0.0,0,0.0,15.0,24.56,25.46,0.0,0.0,
2020-05-06,0.0,0.0,0,0.0,15.0,23.88,24.2,0.0,0.0,
2020-05-07,0.0,0.0,0,0.0,15.0,23.68,24.23,0.0,0.0,
2020-05-08,0.0,0.0,0,0.0,15.0,24.73,24.23,0.0,0.0,
2020-05-09,2.3,2.3,1,1.0,14.0,24.73,24.23,0.0,0.0,
2020-05-10,0.0,0.0,0,-1.0,14.0,24.73,24.23,0.0,0.0,
2020-05-11,0.0,0.0,0,0.0,14.0,24.02,25.53,0.0,0.0,
2020-05-12,0.0,0.0,0,0.0,14.0,25.76,26.67,0.0,0.0,
2020-05-13,0.0,0.0,0,0.0,14.0,25.37,27.89,0.0,0.0,
2020-05-14,0.0,0.0,0,0.0,14.0,27.4,29.87,0.0,0.0,
2020-05-15,0.0,0.0,0,0.0,14.0,29.44,30.95,0.0,0.0,
2020-05-16,0.0,0.0,0,0.0,14.0,29.44,30.95,0.0,0.0,
2020-05-17,0.0,0.0,0,0.0,14.0,29.44,30.95,0.0,0.0,
2020-05-18,0.0,0.0,0,0.0,14.0,31.83,33.3,0.0,0.0,
2020-05-19,0.0,0.0,0,0.0,14.0,32.3,33.06,0.0,0.0,
2020-05-20,0.0,0.0,0,0.0,14.0,33.56,34.76,0.0,0.0,
2020-05-21,0.0,0.0,0,0.0,14.0,34.3,34.78,0.0,0.0,
2020-05-22,0.0,0.0,0,0.0,14.0,33.49,33.8,0.0,0.0,
2020-05-23,0.0,0.0,0,0.0,14.0,33.49,33.8,0.0,0.0,
2020-05-24,0.0,0.0,0,0.0,14.0,33.49,33.8,0.0,0.0,
2020-05-25,0.0,0.0,0,0.0,14.0,33.49,33.8,0.0,0.0,
2020-05-26,0.0,0.0,0,0.0,14.0,34.7,33.95,0.0,0.0,
2020-05-27,0.0,0.0,0,0.0,14.0,32.8,32.73,0.0,0.0,
2020-05-28,0.0,0.0,0,0.0,14.0,33.67,33.98,0.0,0.0,
2020-05-29,0.0,0.0,0,0.0,14.0,35.57,34.15,0.0,0.0,
2020-05-30,0.0,0.0,0,0.0,9.0,35.57,34.15,0.0,0.0,
2020-05-31,0.0,0.0,0,0.0,9.0,35.57,34.15,0.0,0.0,
2020-06-01,0.0,0.0,0,0.0,9.0,35.49,36.74,0.0,0.0,
2020-06-02,0.0,0.0,0,0.0,9.0,36.88,37.72,0.0,0.0,
2020-06-03,0.0,0.0,0,0.0,9.0,37.33,37.98,0.0,0.0,
2020-06-04,0.0,0.0,0,0.0,9.0,37.42,38.41,0.0,0.0,
2020-06-05,0.0,0.0,0,0.0,9.0,39.49,41.0,0.0,0.0,
2020-06-06,0.0,0.0,0,0.0,10.0,39.49,41.0,0.0,0.0,
2020-06-07,0.0,0.0,0,0.0,10.0,39.49,41.0,0.0,0.0,
2020-06-08,0.0,0.0,0,0.0,10.0,38.17,39.66,0.0,0.0,
2020-06-09,0.0,0.0,0,0.0,10.0,38.98,40.45,0.0,0.0,
2020-06-10,0.0,0.0,0,0.0,10.0,39.54,41.18,0.0,0.0,
2020-06-11,0.0,0.0,0,0.0,10.0,36.43,37.76,0.0,0.0,
2020-06-12,0.0,0.0,0,0.0,10.0,36.24,38.54,0.0,0.0,
2020-06-13,0.0,0.0,0,0.0,9.0,36.24,38.54,0.0,0.0,
2020-06-14,0.0,0.0,0,0.0,9.0,36.24,38.54,0.0,0.0,
2020-06-15,0.0,0.0,0,0.0,9.0,37.07,39.44,2.0,3596527.2,1702.9011363636364
2020-06-16,0.0,0.0,0,0.0,9.0,38.26,40.75,2.0,3596527.2,1702.9011363636364
2020-06-17,0.0,0.0,0,0.0,9.0,37.91,40.47,2.0,3596527.2,1702.9011363636364
2020-06-18,0.0,0.0,0,0.0,9.0,38.79,41.75,2.0,3596527.2,1702.9011363636364
2020-06-19,0.0,0.0,0,0.0,9.0,39.72,42.33,2.0,3596527.2,1702.9011363636364
2020-06-20,0.0,0.0,0,0.0,9.0,39.72,42.33,2.0,3596527.2,1702.9011363636364
2020-06-21,0.0,0.0,0,0.0,9.0,39.72,42.33,1.0,1438332.0,1634.4681818181818
2020-06-22,0.0,0.0,0,0.0,9.0,40.6,43.2,2.0,3187909.2,1645.6323863636362
2020-06-23,0.0,0.0,0,0.0,9.0,40.4,42.72,2.0,3187909.2,1645.6323863636362
2020-06-24,0.0,0.0,0,0.0,9.0,37.91,40.4,3.0,4917367.6,1643.0031565656564
2020-06-25,0.0,0.0,0,0.0,9.0,38.66,41.18,3.0,4917367.6,1643.0031565656564
2020-06-26,0.0,0.0,0,0.0,9.0,38.53,40.97,3.0,4917367.6,1643.0031565656564
2020-06-27,0.0,0.0,0,0.0,,38.53,40.97,3.0,4917367.6,1643.0031565656564
2020-06-28,0.0,0.0,0,0.0,,38.53,40.97,1.0,1729458.4,1637.7446969696969
2020-06-29,0.0,0.0,0,0.0,,39.67,41.58,2.0,3308809.5999999996,1566.6712121212122
2020-06-30,0.0,0.0,0,0.0,,39.27,41.64,2.0,3244046.4,1536.0068181818183
2020-07-01,0.0,0.0,0,0.0,,39.88,42.18,2.0,3244046.4,1536.0068181818183
2020-07-02,0.0,0.0,0,0.0,,40.57,43.19,2.0,3244046.4,1536.0068181818183
2020-07-03,0.0,0.0,0,0.0,,40.57,42.92,2.0,3244046.4,1536.0068181818183
2020-07-04,0.0,0.0,0,0.0,7.0,40.57,42.92,2.0,3244046.4,1536.0068181818183
2020-07-05,0.0,0.0,0,0.0,7.0,40.57,42.92,2.0,3549319.2,1502.0806818181818
2020-07-06,0.0,0.0,0,0.0,7.0,40.51,42.73,2.0,3537164.4,1496.3255681818182
2020-07-07,0.0,0.0,0,0.0,7.0,40.59,43.28,3.0,5218080.0,1528.1424242424243
2020-07-08,0.0,0.0,0,0.0,7.0,40.91,43.67,3.0,5218080.0,1528.1424242424243
2020-07-09,0.0,0.0,0,0.0,7.0,39.64,42.35,3.0,5218080.0,1528.1424242424243
2020-07-10,2.0,2.0,1,1.0,7.0,40.56,43.27,2.0,3333456.0,1578.340909090909
2020-07-11,0.0,0.0,0,-1.0,7.0,40.56,43.27,2.0,3333456.0,1578.340909090909
2020-07-12,0.0,0.0,0,0.0,7.0,40.56,43.27,1.0,1680915.6,1591.7761363636364
2020-07-13,0.0,0.0,0,0.0,7.0,40.06,42.85,0.0,0.0,
2020-07-14,0.0,0.0,0,0.0,7.0,40.3,42.97,0.0,0.0,
2020-07-15,0.0,0.0,0,0.0,7.0,41.2,43.96,0.0,0.0,
2020-07-16,0.0,0.0,0,0.0,7.0,40.74,43.71,0.0,0.0,
2020-07-17,0.0,0.0,0,0.0,7.0,40.55,43.53,0.0,0.0,
2020-07-18,0.0,0.0,0,0.0,8.0,40.55,43.53,0.0,0.0,
2020-07-19,0.0,0.0,0,0.0,8.0,40.55,43.53,0.0,0.0,
2020-07-20,0.0,0.0,0,0.0,8.0,40.83,43.3,0.0,0.0,
2020-07-21,0.0,0.0,0,0.0,8.0,41.76,44.31,0.0,0.0,
2020-07-22,0.0,0.0,0,0.0,8.0,41.88,43.98,0.0,0.0,
2020-07-23,0.0,0.0,0,0.0,8.0,40.99,42.96,0.0,0.0,
2020-07-24,0.0,0.0,0,0.0,8.0,41.23,43.29,0.0,0.0,
2020-07-25,0.0,0.0,0,0.0,8.0,41.23,43.29,0.0,0.0,
2020-07-26,0.0,0.0,0,0.0,8.0,41.23,43.29,0.0,0.0,
2020-07-27,0.0,0.0,0,0.0,8.0,41.46,43.39,0.0,0.0,
2020-07-28,0.0,0.0,0,0.0,8.0,40.89,43.11,0.0,0.0,
2020-07-29,0.0,0.0,0,0.0,8.0,41.13,43.51,2.0,2446745.0,1390.1960227272727
2020-07-30,0.0,0.0,0,0.0,8.0,39.85,42.98,4.0,5556710.6,1508.9732954545455
2020-07-31,0.0,0.0,0,0.0,8.0,40.1,43.13,5.0,7569653.0,1588.4177272727272
2020-08-01,0.0,0.0,0,0.0,8.0,40.1,43.13,5.0,7569653.0,1588.4177272727272
2020-08-02,0.0,0.0,0,0.0,8.0,40.1,43.13,5.0,7569653.0,1588.4177272727272
2020-08-03,0.0,0.0,0,0.0,8.0,40.83,43.76,5.0,7569653.0,1588.4177272727272
2020-08-04,0.0,0.0,0,0.0,8.0,41.67,43.99,5.0,7569653.0,1588.4177272727272
2020-08-05,0.0,0.0,0,0.0,8.0,42.25,44.92,5.0,7809885.4,1799.0572727272727
2020-08-06,0.0,0.0,0,0.0,8.0,41.93,45.04,3.0,4157725.0,1742.114393939394
2020-08-07,0.0,0.0,0,0.0,8.0,41.16,44.07,3.0,4157725.0,1742.114393939394
2020-08-08,0.0,0.0,0,0.0,8.0,41.16,44.07,5.0,6298829.0,1775.1904545454545
2020-08-09,0.0,0.0,0,0.0,8.0,41.16,44.07,6.0,7563286.25,1798.632765151515
2020-08-10,0.0,0.0,0,0.0,8.0,41.94,44.19,6.0,7563286.25,1798.632765151515
2020-08-11,1.9,1.9,1,1.0,8.0,41.53,43.68,6.0,7563286.25,1798.632765151515
2020-08-12,1.9,1.9,1,0.0,8.0,42.6,45.09,5.0,6054303.25,1815.408636363636
2020-08-13,0.0,0.0,0,-1.0,8.0,42.26,44.87,3.0,3405561.25,1855.1511363636364
2020-08-14,0.0,0.0,0,0.0,8.0,42.05,44.86,3.0,3405561.25,1855.1511363636364
2020-08-15,0.0,0.0,0,0.0,8.0,42.05,44.86,3.0,3405561.25,1855.1511363636364
2020-08-16,0.0,0.0,0,0.0,8.0,42.05,44.86,3.0,3405561.25,1855.1511363636364
2020-08-17,2.0,4.0,2,2.0,8.0,42.89,44.91,3.0,3405561.25,1855.1511363636364
2020-08-18,2.325,9.3,4,2.0,8.0,42.89,45.34,0.0,0.0,
